user_id,end_week,is_dropout_point,spectral_agg,spectral_eucl,kmeans_flat,kmeans_eucl
394089,38,1,0,1,0,0
394093,34,1,0,1,0,0
394094,18,0,0,3,2,1
394094,29,0,0,3,0,1
394094,38,1,0,3,0,1
394096,11,1,0,0,0,2
394096,18,1,0,1,0,0
394098,16,1,0,1,0,0
394100,50,0,0,1,0,0
394101,64,1,0,1,0,0
394102,39,1,0,1,0,0
394102,45,0,0,1,0,0
394102,53,1,0,1,0,0
394103,19,1,0,1,0,0
394103,47,0,0,1,0,0
394104,28,1,0,1,0,0
394106,47,0,0,1,0,0
394107,55,1,0,1,0,0
394111,19,1,0,1,0,0
394111,30,1,0,1,0,0
394111,43,0,0,1,0,0
394111,51,0,0,1,0,0
394112,12,0,0,2,0,3
394112,14,0,0,1,0,3
394113,46,0,0,1,0,0
394113,51,0,0,1,0,0
394113,63,1,0,1,0,0
394114,63,1,0,1,0,0
394118,11,1,0,0,1,2
394135,17,1,0,1,0,0
394136,13,1,0,1,0,0
394150,21,1,0,1,0,0
394153,16,1,0,1,0,0
394155,11,1,0,0,1,2
394155,15,0,0,1,0,0
394156,22,0,0,1,0,0
394166,32,0,0,3,0,0
394168,47,0,0,1,0,0
394168,54,1,0,1,0,0
394171,35,0,0,3,1,1
394171,51,0,0,3,1,1
394176,52,0,0,2,2,3
394177,16,1,0,1,0,0
394179,23,1,0,1,0,0
394179,35,1,0,1,0,0
394179,41,0,0,1,0,0
394183,17,1,0,1,0,0
394184,45,0,0,2,0,3
394185,27,0,0,3,0,1
394185,30,0,0,3,0,1
394187,18,0,0,1,0,0
394187,19,1,0,2,0,3
394187,39,1,0,3,0,1
394188,40,0,0,1,0,0
394188,42,0,0,1,0,0
394189,14,1,0,0,1,2
394189,25,1,0,2,0,3
394190,40,1,0,3,0,1
394190,59,1,0,2,0,3
394191,14,1,0,1,0,0
394191,21,1,0,1,0,0
394191,24,1,0,1,0,0
394191,25,1,0,1,0,0
394194,38,0,0,1,0,3
394195,30,0,0,3,0,1
394197,36,1,0,1,0,0
394199,12,1,0,3,1,1
394199,16,1,0,1,0,0
394199,48,0,0,1,0,0
394202,34,1,0,1,0,0
394202,37,1,0,1,0,0
394202,38,1,0,1,0,0
394203,11,1,0,3,0,1
394203,18,1,0,1,0,0
394203,19,1,0,1,0,0
394204,23,1,0,1,0,0
394204,26,1,0,1,0,0
394205,16,1,0,1,0,0
394205,22,1,0,1,0,0
394205,38,1,0,1,0,0
394209,35,1,0,1,0,0
394209,39,0,0,1,0,0
394211,22,1,0,1,0,0
394211,37,1,0,1,0,0
394212,23,1,0,1,0,0
394212,30,0,0,1,0,0
394213,44,0,0,1,0,0
394213,50,0,0,1,0,0
394214,17,1,0,2,0,3
394214,20,1,0,3,0,1
394214,38,1,0,1,0,0
394218,25,1,0,2,0,3
394220,11,1,0,0,0,2
394220,31,1,0,3,2,1
394220,44,0,0,2,0,3
394220,49,1,0,2,0,3
394222,27,1,0,2,0,3
394225,13,0,0,1,0,0
394225,37,0,0,2,2,1
394228,15,0,0,1,0,0
394228,27,1,0,2,0,3
394229,46,0,0,2,0,3
394229,58,0,0,2,0,3
394230,16,1,0,0,1,2
394231,50,1,0,2,0,3
394243,67,1,0,1,0,0
394250,44,0,0,1,0,0
394253,21,0,0,2,2,3
394258,36,0,0,3,0,3
394258,64,0,0,3,0,1
394260,19,0,0,3,1,1
394260,27,1,0,2,2,3
394265,11,1,0,0,0,2
394265,15,1,0,1,0,0
394265,22,1,0,1,0,0
394265,26,1,0,1,0,0
394265,27,1,0,1,0,0
394266,16,1,0,1,0,0
394266,56,0,0,1,0,0
394267,41,0,0,1,0,0
394267,44,0,0,1,0,0
394267,63,1,0,1,0,0
394267,65,1,0,1,0,0
394268,53,1,0,1,0,0
394270,11,1,0,3,0,1
394270,51,0,0,1,0,0
394270,67,1,0,1,0,0
394270,70,0,0,1,0,0
394271,60,1,0,1,0,0
394272,26,1,0,1,0,0
394272,30,1,0,1,0,0
394272,58,1,0,1,0,0
394272,61,1,0,1,0,0
394273,20,1,0,1,0,0
394273,23,1,0,1,0,0
394274,15,1,0,1,0,0
394274,18,1,0,1,0,0
394274,31,1,0,1,0,0
394274,43,0,0,1,0,0
394274,69,1,0,1,0,0
394275,34,1,0,1,0,0
394275,50,0,0,1,0,0
394275,65,1,0,1,0,0
394276,28,1,0,1,0,0
394276,41,0,0,1,0,0
394276,43,0,0,1,0,0
394277,14,1,0,1,0,0
394277,19,1,0,1,0,0
394277,69,1,0,1,0,0
394278,37,1,0,1,0,0
394278,54,1,0,1,0,0
394278,62,1,0,1,0,0
394279,61,1,0,1,0,0
394280,36,1,0,1,0,0
394280,54,1,0,1,0,0
394282,16,0,0,1,0,0
394283,22,1,0,2,2,3
394283,50,0,0,1,0,3
394284,11,1,0,3,1,1
394284,18,0,0,1,0,0
394285,26,0,0,1,0,0
394286,24,1,0,1,0,0
394286,67,1,0,1,0,0
394287,37,1,0,1,0,0
394287,44,0,0,1,0,0
394287,56,1,0,1,0,0
394287,58,1,0,1,0,0
394292,17,1,0,2,0,3
394293,38,1,0,1,0,3
394293,55,0,0,0,0,2
394293,59,1,0,2,0,3
394294,51,0,0,3,0,1
394295,22,0,0,2,0,3
394295,36,1,0,3,0,3
394295,58,0,0,2,2,3
394295,69,0,0,2,2,3
394296,42,0,0,2,0,3
394297,17,0,0,1,0,0
394299,56,1,0,2,0,0
394300,26,1,0,3,0,1
394300,27,0,0,3,0,1
394300,68,1,0,2,0,3
394301,35,0,0,2,0,3
394301,39,1,0,2,0,1
394302,17,1,0,1,0,0
394302,26,1,0,1,0,0
394304,45,0,0,1,0,0
394304,49,0,0,1,0,0
394308,17,1,0,1,0,0
394308,38,1,0,1,0,0
394308,48,0,0,1,0,0
394324,37,0,0,1,0,0
394324,39,0,0,1,0,0
394324,42,1,0,1,0,0
394327,15,1,0,2,0,3
394327,17,1,0,1,0,3
394328,11,0,0,0,1,2
394330,21,0,0,1,0,0
394330,25,1,0,2,0,3
394330,43,0,0,1,0,0
394330,44,0,0,1,0,0
394330,55,1,0,3,0,1
394333,14,1,0,2,0,3
394333,18,1,0,3,0,1
394334,47,0,0,1,0,0
394338,15,1,0,2,0,3
394338,43,0,0,1,0,0
394343,17,1,0,1,0,0
394376,17,1,0,3,0,1
394376,24,1,0,1,0,0
394376,50,0,0,1,0,0
394382,55,0,0,1,0,0
394383,17,1,0,1,0,0
394392,15,1,0,2,0,3
394392,25,1,0,1,0,0
394395,12,1,0,0,3,2
394395,25,1,0,1,0,0
394402,16,1,0,1,0,0
394412,23,1,0,1,0,0
394412,33,1,0,1,0,0
394419,41,0,0,1,0,0
394425,56,1,0,1,0,0
394437,30,1,0,0,1,2
394443,11,1,0,2,0,3
394443,40,0,0,1,0,0
394445,42,0,0,2,0,3
394446,15,1,0,3,0,1
394446,20,1,0,1,0,0
394447,16,0,0,1,0,3
394448,19,1,0,0,0,2
394448,27,1,0,1,0,0
394450,20,0,0,2,0,3
394453,37,0,0,1,0,0
394502,18,1,0,1,0,3
394502,21,1,0,3,0,0
394505,11,0,0,0,1,2
394505,28,1,0,1,0,0
394508,32,1,0,1,0,0
394510,18,1,0,3,0,3
394510,22,1,0,3,0,0
394510,56,0,0,1,0,0
394511,31,1,0,1,0,0
394511,46,0,0,3,0,1
394512,15,1,0,2,0,3
394512,21,1,0,3,0,0
394512,25,1,0,1,0,0
394514,30,1,0,1,0,0
394515,17,1,0,3,0,1
394517,30,1,0,1,0,0
394517,34,1,0,1,0,0
394517,35,0,0,1,0,0
394518,50,0,0,1,0,0
394524,42,0,0,1,0,0
394524,43,0,0,1,0,0
394526,41,0,0,1,0,0
394527,40,0,0,1,0,0
394536,17,1,0,1,0,0
394537,13,1,0,1,0,3
394537,25,1,0,1,0,0
394537,40,0,0,1,0,0
394539,31,0,0,3,2,1
394539,38,0,0,3,3,1
394540,35,0,0,1,0,0
394540,36,0,0,1,0,0
394542,61,0,0,3,2,1
394553,35,1,0,1,0,0
394555,41,0,0,1,0,0
394555,52,1,0,1,0,0
394556,38,1,0,1,0,0
394561,15,1,0,1,0,0
394563,15,0,0,1,0,0
394563,21,1,0,1,0,0
394564,11,1,0,0,1,2
394565,47,0,0,1,0,0
394567,12,1,0,1,0,0
394571,20,1,0,3,0,1
394571,48,0,0,1,0,0
394583,30,1,0,1,0,0
394583,54,1,0,1,0,0
394584,12,1,0,1,0,0
394584,23,1,0,1,0,0
394584,31,1,0,1,0,0
394584,36,1,0,1,0,0
394586,38,1,0,1,0,0
394586,44,0,0,1,0,0
394587,35,1,0,1,0,0
394587,45,0,0,1,0,0
394588,37,0,0,1,0,0
394592,12,1,0,1,0,0
394592,29,1,0,1,0,0
394594,38,1,0,1,0,0
394595,14,1,0,2,0,3
394595,18,0,0,3,0,3
394595,35,1,0,1,0,0
394595,47,0,0,1,0,0
394600,27,0,0,3,0,3
394602,13,0,0,1,0,0
394602,29,0,0,2,0,1
394602,31,0,0,3,0,1
394604,33,1,0,1,0,3
394604,47,0,0,1,0,0
394604,55,1,0,2,0,3
394605,19,0,0,0,1,2
394609,16,1,0,0,1,2
394609,27,0,0,2,2,3
394609,59,0,0,3,0,1
394610,20,0,0,0,1,2
394613,50,0,0,1,0,0
394613,54,1,0,1,0,0
394614,16,1,0,1,0,0
394614,30,1,0,2,0,3
394615,16,1,0,2,0,3
394616,58,0,0,1,0,0
394616,63,0,0,2,0,3
394619,42,0,0,1,0,0
394622,15,1,0,1,0,0
394624,27,1,0,3,0,1
394624,51,0,0,1,0,0
394635,50,0,0,1,0,0
394639,14,1,0,3,0,0
394639,45,0,0,1,0,2
394639,60,0,0,1,0,1
394640,27,0,0,1,0,0
394640,34,1,0,2,0,3
394642,62,0,0,3,2,1
394643,30,1,0,2,0,3
394644,20,1,0,1,0,0
394644,30,1,0,2,0,3
394644,31,1,0,2,0,3
394645,15,1,0,2,0,3
394645,49,0,0,2,0,3
394646,37,0,0,3,0,1
394646,40,0,0,2,0,3
394646,58,0,0,3,0,3
394647,20,0,0,1,0,0
394647,22,0,0,1,0,0
394647,26,1,0,2,0,3
394648,44,0,0,2,0,3
394650,15,1,0,1,0,0
394650,35,0,0,2,0,3
394651,31,1,0,2,0,3
394652,14,1,0,3,0,0
394652,16,1,0,0,0,2
394652,19,1,0,1,0,0
394652,45,0,0,1,0,3
394652,49,0,0,3,0,1
394652,53,0,0,2,0,3
394653,40,0,0,2,0,3
394654,35,0,0,3,0,1
394654,52,0,0,2,0,3
394654,64,0,0,2,2,3
394656,34,0,0,1,0,3
394657,20,1,0,1,0,0
394657,31,1,0,1,0,0
394657,49,1,0,1,0,0
394658,12,1,0,3,0,1
394659,60,0,0,2,2,3
394661,16,1,0,1,0,0
394661,39,0,0,1,0,3
394661,43,0,0,3,0,1
394661,48,0,0,2,0,3
394662,30,0,0,2,0,3
394662,40,0,0,2,0,1
394662,45,0,0,1,0,0
394662,48,0,0,2,0,3
394663,13,1,0,1,0,0
394663,19,0,0,1,0,0
394663,27,1,0,2,0,3
394666,29,0,0,2,2,1
394666,32,0,0,2,2,3
394670,33,0,0,0,1,2
394673,25,0,0,3,2,1
394673,55,0,0,1,0,0
394674,17,0,0,2,2,1
394675,19,0,0,3,2,1
394675,21,0,0,3,3,1
394676,12,0,0,2,3,3
394679,18,0,0,2,2,1
394679,23,0,0,3,2,1
394679,38,0,0,0,1,2
394682,11,0,0,2,2,3
394682,38,0,0,2,2,1
394684,30,0,0,0,1,2
394685,18,0,0,2,2,3
394685,24,0,0,3,2,1
394694,39,1,0,1,0,0
394694,61,0,0,1,0,0
394699,38,1,0,1,0,0
394699,51,1,0,1,0,0
394700,38,1,0,1,0,0
394700,41,0,0,1,0,0
394703,13,1,0,1,0,0
394705,19,1,0,1,0,0
394706,24,1,0,1,0,0
394706,33,1,0,1,0,0
394710,36,1,0,2,0,3
394711,43,0,0,2,0,3
394712,43,0,0,3,0,1
394712,54,1,0,2,0,3
394712,60,0,0,3,0,1
394713,19,0,0,3,0,1
394713,28,1,0,1,0,0
394713,46,0,0,2,0,3
394714,52,0,0,1,0,0
394714,59,1,0,2,0,3
394716,62,1,0,3,0,1
394717,22,1,0,0,1,2
394717,46,0,0,1,0,0
394719,47,0,0,1,0,0
394722,42,0,0,3,0,1
394723,35,1,0,1,0,0
394723,58,1,0,1,0,3
394724,40,0,0,1,0,3
394724,54,1,0,2,0,0
394727,15,1,0,2,2,3
394727,18,1,0,3,3,1
394727,20,1,0,3,2,1
394729,46,0,0,1,0,0
394734,12,0,0,0,1,1
394734,37,0,0,3,2,1
394735,29,0,0,0,1,1
394736,17,0,0,2,2,1
394736,33,0,0,3,2,1
394738,35,0,0,2,2,1
394739,15,0,0,2,2,1
394739,20,0,0,2,2,1
394741,18,0,0,2,2,3
394741,33,0,0,2,2,1
394743,43,0,0,3,2,1
394743,47,0,0,0,1,2
394744,37,1,0,3,2,1
394745,21,0,0,2,2,1
394746,22,0,0,2,2,1
394747,19,0,0,0,2,1
394749,24,0,0,2,2,1
394751,24,0,0,2,3,1
394751,28,0,0,3,2,1
394754,25,0,0,3,2,1
394757,26,0,0,3,2,1
394757,54,0,0,1,0,0
394758,15,0,0,2,2,1
394758,17,0,0,3,2,1
394760,46,0,0,3,2,1
394760,55,1,0,1,0,0
394760,58,1,0,1,0,0
394764,24,0,0,2,3,1
394765,11,0,0,3,2,1
394766,12,0,0,0,2,1
394766,31,0,0,2,2,1
394767,23,0,0,3,2,1
394768,26,0,0,2,2,1
394778,27,0,0,3,2,1
394778,44,0,0,3,0,1
394779,26,0,0,3,2,1
394786,12,1,0,1,0,0
394786,44,0,0,1,0,0
394794,42,0,0,1,0,0
394799,15,0,0,1,0,0
394799,56,0,0,1,0,0
394803,21,1,0,2,0,3
394804,37,1,0,1,0,0
394807,14,1,0,0,0,2
394807,16,0,0,1,0,0
394809,11,1,0,3,1,1
394810,31,1,0,1,0,0
394812,30,1,0,3,0,1
394812,37,1,0,1,0,0
394813,17,0,0,2,0,3
394813,37,0,0,2,0,3
394815,12,1,0,1,0,0
394815,13,1,0,1,0,0
394815,16,1,0,1,0,0
394815,29,0,0,2,2,3
394820,13,1,0,1,0,3
394820,21,0,0,1,0,0
394820,25,0,0,2,0,3
394820,37,0,0,3,2,1
394821,15,0,0,1,0,0
394821,19,0,0,2,0,0
394822,16,1,0,3,0,1
394822,17,1,0,3,0,1
394822,19,1,0,0,0,2
394823,48,0,0,3,0,3
394824,53,1,0,1,0,0
394825,33,1,0,2,2,1
394828,36,0,0,3,0,1
394828,43,0,0,2,0,3
394829,20,0,0,1,0,0
394829,27,1,0,2,0,3
394830,37,1,0,1,0,0
394831,28,1,0,1,0,0
394832,38,0,0,0,1,2
394832,48,0,0,3,0,1
394833,35,1,0,1,0,0
394833,41,0,0,1,0,0
394833,47,0,0,1,0,0
394833,51,0,0,1,0,0
394834,11,0,0,2,0,3
394834,18,1,0,3,0,3
394834,37,1,0,1,0,0
394837,20,0,0,1,0,0
394838,33,0,0,0,0,2
394838,40,0,0,2,0,3
394838,55,0,0,1,0,0
394839,22,0,0,3,1,1
394839,44,0,0,1,0,0
394840,56,0,0,1,0,0
394841,16,0,0,2,2,3
394841,25,1,0,0,1,1
394842,46,0,0,1,0,0
394843,11,1,0,0,1,2
394848,53,0,0,1,0,0
394849,54,0,0,2,0,3
394850,25,0,0,1,0,0
394850,27,0,0,1,0,0
394851,54,1,0,1,0,0
394852,44,0,0,1,0,0
394854,11,0,0,0,0,2
394854,34,1,0,1,0,0
394854,37,1,0,1,0,0
394855,47,0,0,1,0,0
394855,48,0,0,1,0,0
394855,56,0,0,2,0,3
394856,12,1,0,3,0,1
394859,16,1,0,2,0,3
394859,23,1,0,3,0,1
394859,32,1,0,1,0,0
394859,43,0,0,1,0,0
394865,18,1,0,1,0,0
394865,46,0,0,3,0,1
394866,23,0,0,1,0,3
394868,20,1,0,2,0,0
394868,22,0,0,1,0,0
394868,23,0,0,1,0,0
394869,19,1,0,2,0,3
394869,22,0,0,1,0,0
394870,26,0,0,1,0,0
394872,14,0,0,3,0,1
394873,22,0,0,0,0,2
394873,29,1,0,2,0,3
394873,42,0,0,1,0,0
394873,55,0,0,2,0,3
394874,49,0,0,2,0,3
394875,46,0,0,1,0,0
394875,50,0,0,2,0,3
394876,42,0,0,1,0,0
394878,33,1,0,2,0,3
394881,25,0,0,1,0,0
394881,35,1,0,3,0,1
394881,40,0,0,0,0,2
394882,41,0,0,1,0,0
394883,19,1,0,2,0,0
394883,33,1,0,3,2,1
394886,12,1,0,1,0,0
394886,13,1,0,1,0,0
394886,14,1,0,1,0,0
394896,30,0,0,1,0,0
394896,37,1,0,2,0,3
394896,52,1,0,2,0,3
394897,14,0,0,2,0,3
394897,29,0,0,3,1,1
394897,30,0,0,0,1,2
394897,31,0,0,2,2,2
394897,56,0,0,2,0,3
394905,55,0,0,2,0,3
394911,14,0,0,2,3,3
394912,19,0,0,2,3,1
394913,23,0,3,2,2,3
394915,14,0,0,2,3,1
394916,16,0,0,3,2,1
394918,11,0,0,2,2,3
394920,19,0,0,2,3,1
394920,32,0,0,2,2,1
394924,19,0,0,3,3,1
394927,14,0,0,2,2,3
394927,27,0,0,2,2,1
394928,15,0,0,3,2,1
394929,28,1,0,1,0,0
394929,29,1,0,1,0,0
394930,22,1,0,2,0,3
394934,12,1,0,0,1,2
394936,28,1,0,0,1,2
394937,11,1,0,3,0,1
394939,23,1,0,2,0,3
394941,27,1,0,3,0,1
394941,30,0,0,1,0,0
394941,31,0,0,1,0,0
394944,14,0,0,1,0,0
394945,18,1,0,2,0,3
394945,20,1,0,2,0,3
394946,51,1,0,1,0,0
394948,30,0,0,1,0,0
394950,12,0,0,2,0,3
394950,15,0,0,2,2,3
394951,16,0,0,2,0,3
394952,57,1,0,2,0,3
394953,36,0,0,2,3,3
394953,60,0,0,0,1,2
394954,21,0,0,3,2,1
394954,31,0,0,2,0,3
394954,37,0,0,2,2,1
394955,38,0,0,2,2,1
394955,39,0,0,3,3,1
394955,46,0,0,3,3,1
394955,53,0,0,2,0,3
394956,43,0,0,2,2,1
394957,19,1,0,2,0,3
394957,35,0,0,2,2,3
394959,57,1,0,1,0,0
394960,57,0,0,3,0,1
394961,11,0,0,0,1,2
394961,36,0,3,2,3,3
394962,47,0,0,3,0,1
394964,41,0,0,0,1,2
394964,56,1,0,1,0,0
394964,62,1,0,1,0,0
394966,16,0,0,2,2,3
394966,22,0,0,3,2,1
394966,61,0,0,3,2,1
394966,66,0,0,2,2,3
394967,47,0,0,3,2,1
394968,49,0,0,3,2,1
394968,63,0,0,3,2,1
394968,65,0,0,2,2,3
394969,11,0,0,0,1,2
394969,59,0,0,1,0,0
394973,40,0,0,0,1,2
394974,19,0,0,3,2,1
394974,21,0,0,3,1,1
394976,46,0,0,3,1,1
394976,50,0,0,2,0,3
394979,23,0,0,0,0,2
394979,35,0,0,3,3,1
394979,39,0,0,0,1,2
394979,44,0,0,3,0,1
394979,56,1,0,1,0,0
394984,20,0,0,3,2,1
394985,16,0,0,3,3,1
394985,28,0,0,2,2,3
394988,25,0,0,2,3,1
394988,27,0,0,3,2,1
394991,26,0,0,2,2,1
394993,27,0,0,1,0,0
394993,29,1,0,1,0,0
394993,53,1,0,1,0,0
394993,54,0,0,1,0,0
394994,29,1,0,1,0,0
394996,16,0,0,1,0,0
394999,12,1,0,2,3,3
394999,13,1,0,3,3,1
395000,48,0,0,1,0,0
395000,50,0,0,2,0,3
395002,19,0,0,0,1,1
395002,50,0,0,2,0,3
395005,15,1,0,2,0,3
395005,48,0,0,1,0,0
395005,52,1,0,2,0,3
395006,11,0,0,0,1,2
395008,16,1,0,2,2,3
395008,23,1,0,0,1,2
395010,25,0,0,2,0,3
395011,49,0,0,2,0,0
395012,36,1,0,3,0,1
395013,12,0,0,2,0,3
395014,42,0,0,3,0,1
395014,55,0,0,2,0,3
395016,43,0,0,1,0,0
395016,57,0,0,3,0,1
395017,14,1,0,2,0,3
395017,24,1,0,3,0,1
395018,45,0,0,1,0,0
395020,18,1,0,3,0,3
395020,39,0,0,1,0,0
395021,46,0,0,1,0,0
395022,16,1,0,2,0,1
395022,28,0,0,3,0,1
395022,56,0,0,2,0,3
395025,18,0,0,3,0,3
395036,34,0,3,2,3,1
395036,41,0,0,0,1,2
395036,47,0,0,3,2,1
395036,53,0,0,1,0,0
395037,21,1,0,2,2,1
395037,34,1,0,2,0,3
395037,44,0,0,1,0,0
395037,48,0,0,1,0,0
395037,63,0,0,3,2,1
395037,68,0,0,2,2,1
395038,28,0,0,0,1,2
395038,38,0,0,3,2,1
395041,25,0,0,3,2,1
395041,31,0,0,2,2,3
395041,42,0,0,2,2,1
395041,50,0,0,0,1,2
395044,14,0,0,2,2,3
395044,52,0,0,1,0,0
395046,25,0,0,3,2,1
395046,43,0,0,2,2,3
395047,67,0,0,2,0,3
395048,15,0,0,2,0,1
395048,36,0,0,2,3,1
395049,59,1,0,1,0,0
395050,32,0,0,2,2,3
395050,40,0,0,0,1,2
395051,12,0,0,2,0,3
395051,31,0,0,2,2,3
395052,50,0,0,0,1,2
395053,63,1,0,1,0,0
395054,37,0,0,3,2,1
395054,43,0,0,2,2,3
395055,32,0,0,2,2,3
395056,21,0,0,2,2,1
395057,35,0,0,2,2,1
395058,50,0,0,0,1,2
395064,11,1,0,2,2,1
395065,23,0,0,2,0,3
395066,22,0,0,2,0,3
395067,19,0,0,3,1,1
395072,20,0,0,0,1,2
395072,26,0,0,2,0,3
395074,21,0,0,0,1,2
395074,25,1,0,2,0,3
395075,49,0,0,1,0,0
395079,32,1,0,0,0,2
395079,42,0,0,1,0,0
395080,17,0,0,3,0,1
395084,12,1,0,2,1,3
395084,17,0,0,3,0,1
395086,16,1,0,1,0,0
395086,46,0,0,1,0,0
395088,32,1,0,1,0,0
395088,48,0,0,1,0,0
395089,47,0,0,3,0,1
395092,12,1,0,1,0,0
395093,32,0,0,2,0,3
395093,34,0,0,2,0,3
395093,38,1,0,3,2,1
395093,40,0,0,2,2,1
395093,52,1,0,1,0,0
395094,49,0,0,0,1,2
395094,52,0,0,1,0,0
395095,38,0,0,2,3,3
395096,31,0,0,2,0,3
395097,41,0,0,3,2,1
395098,14,0,0,1,0,0
395098,34,0,0,2,0,3
395098,44,0,0,3,0,1
395099,39,0,0,3,0,1
395100,17,0,0,2,0,3
395101,26,1,0,1,0,0
395101,41,0,0,1,0,0
395103,25,1,0,0,1,2
395103,46,0,0,3,1,1
395106,55,0,0,1,0,3
395106,59,0,0,2,0,3
395107,33,1,0,3,0,1
395108,26,0,0,2,0,3
395110,20,0,0,1,0,3
395110,63,0,0,2,0,3
395111,12,0,0,2,1,3
395111,49,0,0,1,0,0
395112,25,1,0,3,0,1
395112,26,1,0,3,0,1
395112,48,0,0,1,0,0
395113,21,1,0,2,0,3
395114,28,0,0,2,2,3
395115,23,0,0,2,0,3
395115,29,1,0,2,2,3
395115,34,1,0,3,0,1
395115,44,0,0,1,0,0
395115,47,0,0,1,0,0
395116,39,0,0,0,0,2
395116,49,0,0,2,0,0
395116,56,0,0,1,0,0
395117,12,0,0,0,1,2
395117,22,0,0,3,0,1
395117,41,0,0,2,0,3
395118,18,1,0,1,0,0
395118,20,1,0,1,0,0
395118,50,0,0,1,0,0
395118,53,1,0,1,0,0
395119,12,0,0,3,0,1
395119,23,0,0,2,0,3
395120,31,1,0,2,0,3
395121,11,0,0,0,0,2
395121,18,0,0,2,0,3
395121,19,0,0,1,0,3
395122,32,0,0,2,0,3
395122,35,0,0,2,2,3
395123,34,0,0,2,0,3
395123,48,0,0,3,0,1
395123,57,0,0,1,0,0
395124,43,0,0,1,0,0
395125,49,0,0,1,0,0
395133,13,1,0,2,0,3
395133,21,1,0,3,0,0
395133,27,1,0,1,0,0
395134,17,0,0,2,0,3
395134,18,0,0,2,0,3
395135,22,1,0,1,0,0
395135,57,0,0,2,0,3
395136,18,1,0,1,0,0
395136,32,0,0,1,0,0
395141,45,0,0,1,0,0
395144,23,0,0,1,0,0
395144,37,1,0,1,0,0
395146,16,1,0,3,2,1
395146,51,1,0,1,0,0
395147,12,1,0,2,2,3
395147,36,1,0,0,0,2
395147,54,1,0,1,0,0
395148,16,1,0,3,0,1
395148,28,1,0,2,0,3
395148,44,0,0,1,0,0
395150,38,1,0,1,0,0
395150,50,0,0,1,0,0
395150,51,1,0,1,0,0
395151,51,1,0,1,0,0
395153,39,0,0,1,0,0
395153,41,0,0,1,0,0
395153,50,0,0,1,0,0
395154,32,1,0,3,0,1
395155,21,0,0,2,1,1
395156,49,0,0,1,0,0
395156,51,1,0,1,0,0
395158,30,1,0,1,0,0
395160,27,1,0,2,2,3
395162,17,1,0,3,3,1
395162,32,1,0,3,0,0
395162,49,0,0,1,0,0
395166,12,1,0,0,1,2
395167,14,1,0,3,0,0
395169,37,1,0,1,0,0
395170,18,0,0,1,0,0
395171,15,0,0,3,2,1
395171,23,1,0,2,0,3
395171,41,0,0,1,0,0
395171,53,0,0,1,0,0
395173,12,1,0,2,2,3
395173,37,1,0,1,0,0
395174,17,0,0,0,1,2
395174,33,1,0,1,0,0
395174,36,1,0,1,0,0
395178,12,1,0,1,0,0
395178,14,1,0,1,0,0
395178,46,0,0,1,0,0
395181,42,0,0,1,0,0
395182,20,1,0,2,0,3
395182,29,1,0,3,0,1
395183,52,1,0,1,0,0
395185,44,0,0,1,0,0
395186,32,1,0,1,0,0
395186,43,0,0,1,0,0
395202,19,0,0,2,0,3
395202,31,1,0,3,2,1
395203,35,1,0,1,0,0
395203,36,1,0,1,0,0
395206,18,0,0,2,2,1
395207,29,1,0,2,2,1
395207,33,0,0,3,1,1
395207,34,0,0,3,1,1
395209,26,0,0,3,2,1
395210,30,1,0,3,0,1
395211,45,0,0,3,1,1
395238,43,0,0,1,0,0
395239,16,0,0,1,0,0
395239,62,1,0,1,0,0
395240,22,0,0,2,0,1
395241,39,0,0,1,0,0
395241,50,0,0,1,0,0
395241,60,0,0,3,0,1
395242,23,1,0,1,0,0
395242,42,1,0,1,0,0
395245,29,0,0,2,0,3
395245,32,0,0,3,0,1
395245,45,0,0,0,0,2
395247,25,1,0,2,0,3
395249,12,1,0,1,0,0
395249,38,1,0,2,0,3
395249,41,0,0,3,0,1
395249,62,0,0,2,0,3
395250,28,1,0,1,0,0
395252,11,1,0,0,0,2
395252,12,1,0,1,0,0
395252,14,1,0,1,0,0
395252,30,0,0,2,0,3
395252,50,0,0,1,0,0
395253,19,1,0,1,0,0
395253,26,1,0,2,0,3
395253,27,1,0,2,0,3
395253,39,0,0,2,0,3
395253,43,0,0,3,0,1
395254,38,0,0,2,0,3
395254,43,0,0,3,0,1
395254,49,0,0,1,0,0
395254,51,1,0,1,0,0
395254,53,1,0,1,0,0
395254,61,0,0,2,0,3
395254,67,0,0,2,2,3
395255,32,0,0,3,0,1
395255,66,1,0,2,2,3
395255,67,0,0,2,2,3
395256,19,0,0,1,0,0
395256,47,0,0,1,0,0
395259,25,0,0,3,0,1
395262,17,1,0,3,0,1
395262,37,1,0,1,0,0
395262,43,0,0,1,0,0
395266,14,1,0,1,0,0
395266,28,1,0,3,0,1
395267,27,0,0,2,2,3
395267,43,0,0,3,0,1
395271,14,1,0,1,0,0
395272,14,1,0,2,0,0
395272,34,1,0,1,0,0
395273,19,1,0,2,0,3
395273,44,1,0,1,0,0
395273,45,0,0,1,0,0
395274,17,1,0,2,0,3
395274,30,0,0,3,0,1
395274,32,0,0,3,0,1
395274,39,0,0,1,0,0
395275,16,1,0,1,0,0
395275,31,1,0,1,0,0
395275,55,0,0,2,2,3
395276,18,0,0,2,0,3
395276,30,1,0,0,1,2
395276,33,1,0,1,0,0
395276,44,0,0,2,0,3
395277,11,0,0,0,1,2
