user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,school_type,end_week,is_dropout_point,cluster_spectral_eucl,spectral_agg,kmeans_flat,kmeans_eucl,stage2_outcome,canton_top,engagement_score,engagement_level
397692,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,31,1,0,0,1,0,1,SO,0.015680464286310918,Low
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,27,1,0,0,1,0,1,SO,0.012245323137284797,Low
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,38,0,0,0,1,0,0,SO,0.012245323137284797,Low
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,50,0,0,0,1,3,0,SO,0.012245323137284797,Low
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,56,0,3,0,3,1,0,SO,0.012245323137284797,Low
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,21,1,0,0,1,0,1,SO,0.04985830343623199,Medium
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,23,1,0,0,1,0,1,SO,0.04985830343623199,Medium
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,26,1,0,0,1,0,1,SO,0.04985830343623199,Medium
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,27,1,0,0,1,0,1,SO,0.04985830343623199,Medium
397695,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,39,0,1,0,0,2,0,SO,0.01199246453260754,Low
397708,FEMALE,BE,Gymnasium,0,2,1,Secondary,Academic,36,0,0,0,1,0,0,BE,0.015324574671892846,Low
397721,MALE,SH,Gymnasium,0,2,1,Secondary,Academic,12,1,0,0,1,0,1,Other,0.0960806865936276,High
397721,MALE,SH,Gymnasium,0,2,1,Secondary,Academic,57,1,0,0,1,0,1,Other,0.0960806865936276,High
397725,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,21,1,0,0,1,0,1,ZH,0.032013242580591975,Medium
397725,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,ZH,0.032013242580591975,Medium
397733,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,14,1,1,0,1,3,1,ZH,0.029982871235106567,Medium
397733,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,32,0,0,0,1,0,0,ZH,0.029982871235106567,Medium
397761,MALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,Secondary,16,1,0,0,1,0,1,Other,0.02995655781626667,Medium
397761,MALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,Secondary,33,0,0,0,1,0,0,Other,0.02995655781626667,Medium
397764,FEMALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,Secondary,11,1,0,0,1,0,1,Other,0.011917550735139315,Low
397768,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,15,1,2,0,0,2,1,SG,0.016275153899269954,Low
397773,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,30,1,0,0,1,0,1,SG,0.0917765176584658,High
397774,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,0,3,0,3,1,0,SG,0.018713843389080678,Low
397775,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,24,1,0,0,1,0,1,SG,0.017673367604741703,Low
397777,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,42,0,2,0,1,2,0,SG,0.020454812256191557,Low
397778,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,11,1,2,0,0,2,1,SG,0.023892703608648723,Low
397778,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,25,1,0,0,1,0,1,SG,0.023892703608648723,Low
397780,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,24,1,0,0,1,0,1,SG,0.028744294275602073,Medium
397780,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,26,1,0,0,1,0,1,SG,0.028744294275602073,Medium
397781,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,28,0,0,0,1,0,0,SG,0.17652539884317645,High
397782,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,14,1,1,0,1,3,1,SG,0.01701874695380809,Low
397784,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,22,1,0,0,1,0,1,SG,0.06714494174635628,High
397785,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,30,1,0,0,1,0,1,SG,0.019531426087729686,Low
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,16,1,0,0,1,0,1,SG,0.09628811632693413,High
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,21,1,0,0,1,0,1,SG,0.09628811632693413,High
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,30,1,0,0,1,0,1,SG,0.09628811632693413,High
397787,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,20,1,0,0,1,0,1,SG,0.06879829296396447,High
397794,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,36,0,0,0,1,3,0,SG,0.021131895918045134,Low
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,11,1,2,0,1,2,1,SG,0.015427605681633658,Low
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,28,1,0,0,1,0,1,SG,0.015427605681633658,Low
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,32,0,0,0,1,0,0,SG,0.015427605681633658,Low
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,33,0,0,0,1,0,0,SG,0.015427605681633658,Low
397797,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,12,1,2,0,0,2,1,SG,0.06655592859139087,High
397797,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,39,0,0,0,1,0,0,SG,0.06655592859139087,High
397799,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,17,1,0,0,1,0,1,SG,0.1464924409374902,High
397800,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,43,1,0,0,1,0,1,Unknown,0.020565323517358687,Low
397800,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,59,0,3,0,1,3,0,Unknown,0.020565323517358687,Low
397809,MALE,SG,Gymnasium,0,4,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.050510173883734556,Medium
397810,MALE,SG,Gymnasium,0,4,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.02213202193404893,Low
397814,Other,SG,Gymnasium,0,4,1,Secondary,Academic,13,0,2,0,0,2,0,SG,0.06816805587945182,High
397825,MALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,Academic,47,1,0,0,1,0,1,ZH,0.015725412564791853,Low
397831,MALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,Academic,13,0,0,0,1,0,0,ZH,0.021564547636646135,Low
397833,FEMALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,Academic,44,1,0,0,1,0,1,ZH,0.029131073562364784,Medium
397845,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,17,1,1,0,1,3,1,BE,0.06322231920043112,High
397845,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,25,1,3,0,1,3,1,BE,0.06322231920043112,High
397845,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,29,1,1,0,1,3,1,BE,0.06322231920043112,High
397845,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,BE,0.06322231920043112,High
397854,FEMALE,ZH,KME Vollzeit,0,1,1,Unknown,Other,20,1,3,0,3,1,1,ZH,0.031202565035052192,Medium
397857,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,18,0,2,0,1,2,0,BE,0.014365568783091063,Low
397859,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,21,1,3,0,1,3,1,ZH,0.02909510478698461,Medium
397862,FEMALE,ZH,Langzeitgymnasium,0,4,1,Secondary,Academic,17,1,0,0,1,0,1,ZH,0.03789122816910699,Medium
397865,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,17,1,1,0,3,3,1,BE,0.01132286112218028,Low
397876,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,14,1,0,0,1,0,1,ZH,0.036591315425380785,Medium
397877,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,17,0,0,0,1,0,0,ZH,0.02598773604010397,Medium
397878,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,25,1,3,0,1,3,1,ZH,0.06798968976841623,High
397878,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,45,0,0,0,1,0,0,ZH,0.06798968976841623,High
397879,Other,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,15,1,0,0,1,0,1,ZH,0.02151211910673888,Low
397881,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,0,1,ZH,0.06010054279237394,High
397881,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,16,0,0,0,1,0,0,ZH,0.06010054279237394,High
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,17,0,1,0,3,3,0,Unknown,0.12042261095661291,High
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,23,0,1,0,1,3,0,Unknown,0.12042261095661291,High
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,44,0,3,0,3,1,0,Unknown,0.12042261095661291,High
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,45,1,3,0,3,1,1,Unknown,0.12042261095661291,High
397883,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,16,1,1,0,2,1,1,BE,0.047677646159561354,Medium
397883,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,BE,0.047677646159561354,Medium
397886,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,12,1,3,0,2,1,1,BE,0.06603811036382327,High
397886,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,31,0,3,0,1,3,0,BE,0.06603811036382327,High
397886,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,BE,0.06603811036382327,High
397887,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,20,1,2,0,0,2,1,BE,0.04543661428444859,Medium
397888,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,25,0,0,0,1,0,0,BE,0.0888259168759949,High
397888,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,52,0,3,0,1,3,0,BE,0.0888259168759949,High
397888,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,53,0,3,0,3,1,0,BE,0.0888259168759949,High
397889,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,12,1,3,0,3,1,1,BE,0.060160845142029774,High
397889,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,14,1,3,0,3,1,1,BE,0.060160845142029774,High
397890,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,50,0,3,0,3,1,0,BE,0.042121335211371624,Medium
397892,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,24,0,0,0,1,0,0,BE,0.05840537410831505,High
397892,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,28,1,3,0,1,3,1,BE,0.05840537410831505,High
397892,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,38,0,2,0,0,2,0,BE,0.05840537410831505,High
397894,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,19,1,1,0,0,1,1,BE,0.02565798379339427,Medium
397894,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,33,0,1,0,1,1,0,BE,0.02565798379339427,Medium
397896,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,23,0,0,0,1,0,0,BE,0.07696968714929608,High
397898,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,59,0,3,0,3,1,0,BE,0.03245095114558749,Medium
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,18,1,0,0,1,0,1,BE,0.0279870639187542,Medium
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,24,1,0,0,1,0,1,BE,0.0279870639187542,Medium
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,29,1,0,0,1,0,1,BE,0.0279870639187542,Medium
397902,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,42,0,0,0,1,0,0,BE,0.06812260475144011,High
397910,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,20,1,0,0,1,0,1,SO,0.037571860171745186,Medium
397911,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,47,0,0,0,1,0,0,Unknown,0.022978645998327874,Low
397931,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,11,1,2,0,0,2,1,SG,0.03072540859843783,Medium
397932,FEMALE,BE,Gymnasium,0,2,1,Secondary,Academic,23,0,1,0,3,3,0,BE,0.03776238659005708,Medium
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,Academic,19,0,3,0,3,1,0,BE,0.05618922864915402,High
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,Academic,25,0,1,0,3,3,0,BE,0.05618922864915402,High
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,Academic,48,1,0,0,1,0,1,BE,0.05618922864915402,High
397937,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,21,1,0,0,1,3,1,Unknown,0.037722589663397976,Medium
397937,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,26,0,1,0,1,3,0,Unknown,0.037722589663397976,Medium
397950,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,Vocational,19,1,0,0,1,0,1,SG,0.027252953216847627,Medium
397950,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,Vocational,42,0,0,0,1,0,0,SG,0.027252953216847627,Medium
397961,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,11,1,2,0,1,3,1,Other,0.03370972150547069,Medium
397961,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,25,1,0,0,1,0,1,Other,0.03370972150547069,Medium
397968,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,21,1,1,0,1,1,1,Other,0.035572378498604416,Medium
397974,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,37,0,0,0,1,0,0,Other,0.06631415234614202,High
397974,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,38,0,0,0,1,0,0,Other,0.06631415234614202,High
397975,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,52,1,3,0,1,3,1,Other,0.018619216784123538,Low
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,38,0,0,0,1,0,0,Other,0.06291513376698661,High
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,39,0,0,0,1,0,0,Other,0.06291513376698661,High
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,Secondary,48,0,0,0,1,0,0,Other,0.06291513376698661,High
397996,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,20,1,0,0,1,0,1,BE,0.030664531150464892,Medium
397996,FEMALE,BE,Gymnasium,0,4,1,Secondary,Academic,31,0,0,0,1,0,0,BE,0.030664531150464892,Medium
398001,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,26,1,3,0,3,3,1,ZH,0.02319073353084338,Low
398005,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,33,0,1,0,1,3,0,ZH,0.02464795412093236,Low
398005,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,37,0,0,0,1,0,0,ZH,0.02464795412093236,Low
398011,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,16,0,2,0,1,2,0,ZH,0.013503037805961121,Low
398011,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,ZH,0.013503037805961121,Low
398011,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,49,0,3,0,1,3,0,ZH,0.013503037805961121,Low
398014,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,29,1,3,0,3,3,1,BL,0.03627104553130263,Medium
398014,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,31,0,3,0,3,3,0,BL,0.03627104553130263,Medium
398014,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,35,0,1,0,1,3,0,BL,0.03627104553130263,Medium
398014,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,46,0,3,0,2,1,0,BL,0.03627104553130263,Medium
398014,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,54,1,1,0,2,1,1,BL,0.03627104553130263,Medium
398015,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,56,1,2,0,0,2,1,BL,0.09134865346086515,High
398015,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,57,1,2,0,0,2,1,BL,0.09134865346086515,High
398016,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,60,0,0,0,1,0,0,BL,0.04670803850422094,Medium
398019,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,39,0,0,0,1,0,0,BL,0.01779230552733351,Low
398019,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,53,1,1,0,3,1,1,BL,0.01779230552733351,Low
398021,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,25,0,3,0,1,3,0,BL,0.039933234715696896,Medium
398023,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,18,1,3,0,3,1,1,BL,0.027094698960486503,Medium
398026,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,23,0,1,0,1,3,0,BL,0.06414438216835008,High
398029,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,23,0,1,0,1,1,0,BL,0.022289832629942483,Low
398029,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,52,1,1,0,3,1,1,BL,0.022289832629942483,Low
398030,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,26,1,0,0,1,0,1,BL,0.05097611642307097,Medium
398030,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,57,1,0,0,1,0,1,BL,0.05097611642307097,Medium
398032,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,26,1,0,0,1,0,1,BL,0.1259646224796083,High
398032,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,0,0,BL,0.1259646224796083,High
398033,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,12,0,1,0,0,1,0,BL,0.12792513687402002,High
398033,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,30,1,0,0,1,0,1,BL,0.12792513687402002,High
398038,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,29,1,0,0,1,0,1,BL,0.11762183229021521,High
398038,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,43,0,0,0,1,0,0,BL,0.11762183229021521,High
398038,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,44,0,3,0,1,3,0,BL,0.11762183229021521,High
398038,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,46,1,3,0,1,1,1,BL,0.11762183229021521,High
398038,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,60,0,0,0,1,0,0,BL,0.11762183229021521,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,13,0,0,0,1,0,0,BL,0.21685911309981415,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,17,1,3,0,3,1,1,BL,0.21685911309981415,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,0,0,BL,0.21685911309981415,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,BL,0.21685911309981415,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,BL,0.21685911309981415,High
398039,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,54,1,1,0,1,1,1,BL,0.21685911309981415,High
398040,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,22,1,1,0,1,3,1,BL,0.18583372251310415,High
398041,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,19,1,3,0,3,1,1,BL,0.0834285445636919,High
398044,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,24,0,1,0,1,3,0,BL,0.087995462800266,High
398044,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,26,0,0,0,1,0,0,BL,0.087995462800266,High
398044,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,45,1,3,0,1,1,1,BL,0.087995462800266,High
398046,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,14,1,2,0,1,2,1,BL,0.07047141994092997,High
398046,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,BL,0.07047141994092997,High
398046,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,39,0,0,0,1,0,0,BL,0.07047141994092997,High
398046,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,51,1,0,0,1,0,1,BL,0.07047141994092997,High
398047,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,20,1,0,0,1,3,1,BL,0.06405033066171004,High
398047,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,49,0,3,0,3,1,0,BL,0.06405033066171004,High
398047,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,57,1,0,0,1,0,1,BL,0.06405033066171004,High
398048,MALE,BL,Gymnasium,0,1,1,Secondary,Academic,20,1,3,0,3,1,1,BL,0.29450499497397054,High
398049,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,SO,0.03371997421696906,Medium
398049,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,46,1,0,0,1,0,1,SO,0.03371997421696906,Medium
398049,FEMALE,SO,Gymnasium,0,1,1,Secondary,Academic,50,0,0,0,1,0,0,SO,0.03371997421696906,Medium
398051,FEMALE,SH,Gymnasium,0,3,1,Secondary,Academic,40,0,0,0,1,0,0,Other,0.07254592469274748,High
398061,MALE,SH,Gymnasium,0,3,1,Secondary,Academic,11,1,2,0,1,2,1,Other,0.033982161379787344,Medium
398061,MALE,SH,Gymnasium,0,3,1,Secondary,Academic,15,1,0,0,1,0,1,Other,0.033982161379787344,Medium
398061,MALE,SH,Gymnasium,0,3,1,Secondary,Academic,40,0,0,0,1,0,0,Other,0.033982161379787344,Medium
398067,MALE,SH,Gymnasium,0,3,1,Secondary,Academic,31,0,0,0,1,0,0,Other,0.03407113378339186,Medium
398069,MALE,SH,Gymnasium,0,3,1,Secondary,Academic,47,0,0,0,1,0,0,Other,0.011754588687423923,Low
398072,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,30,1,0,0,1,0,1,Other,0.07558271507660658,High
398072,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,36,0,0,0,1,0,0,Other,0.07558271507660658,High
398073,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,24,1,0,0,1,0,1,Other,0.07092259723796347,High
398073,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,43,1,0,0,1,0,1,Other,0.07092259723796347,High
398074,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,11,1,2,0,0,2,1,Other,0.0673007226055403,High
398075,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,18,1,0,0,1,0,1,Other,0.09461449946016093,High
398076,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,15,1,0,0,1,0,1,Other,0.04106495251418166,Medium
398076,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,45,1,0,0,1,0,1,Other,0.04106495251418166,Medium
398077,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,27,1,0,0,1,0,1,Other,0.053652505706933785,High
398077,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,0,0,Other,0.053652505706933785,High
398079,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,34,0,0,0,1,0,0,Other,0.040827978565714386,Medium
398081,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,26,1,0,0,1,0,1,Other,0.04272350507575698,Medium
398081,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,28,1,0,0,1,0,1,Other,0.04272350507575698,Medium
398082,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,13,1,0,0,1,0,1,Other,0.03893628020695071,Medium
398082,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,17,1,0,0,1,0,1,Other,0.03893628020695071,Medium
398082,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,57,0,3,0,1,3,0,Other,0.03893628020695071,Medium
398083,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,26,1,0,0,1,0,1,Other,0.04575688417852675,Medium
398084,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,43,1,0,0,1,0,1,Other,0.060280204368448144,High
398086,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,22,1,0,0,1,0,1,Other,0.058481152770077385,High
398087,Other,SH,Gymnasium,0,1,1,Secondary,Academic,30,1,0,0,1,0,1,Other,0.03633555282278195,Medium
398102,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,15,1,0,0,1,0,1,Unknown,0.014842244626815642,Low
398102,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,25,1,0,0,1,0,1,Unknown,0.014842244626815642,Low
398103,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,15,1,0,0,1,0,1,Unknown,0.027974962900541134,Medium
398103,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,17,0,0,0,1,0,0,Unknown,0.027974962900541134,Medium
398103,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,35,0,1,0,1,3,0,Unknown,0.027974962900541134,Medium
398117,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,17,1,0,0,1,0,1,Unknown,0.04607673276877834,Medium
398119,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,19,1,3,0,3,1,1,BE,0.1599666059480931,High
398122,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,14,0,0,0,1,0,0,BE,0.06701059976044427,High
398123,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,24,1,1,0,1,1,1,BE,0.09583108104191218,High
398124,Other,BE,Gymnasium,0,1,1,Secondary,Academic,47,0,0,0,1,0,0,BE,0.08279242723454981,High
398126,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,26,0,2,0,0,2,0,BE,0.08290726949652666,High
398129,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,43,1,2,0,1,2,1,BE,0.11600241253041785,High
398130,Other,BE,Gymnasium,0,1,1,Secondary,Academic,13,0,3,0,3,1,0,BE,0.07793770209276106,High
398130,Other,BE,Gymnasium,0,1,1,Secondary,Academic,14,0,3,0,3,1,0,BE,0.07793770209276106,High
398130,Other,BE,Gymnasium,0,1,1,Secondary,Academic,17,1,3,0,3,1,1,BE,0.07793770209276106,High
398130,Other,BE,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,3,0,BE,0.07793770209276106,High
398130,Other,BE,Gymnasium,0,1,1,Secondary,Academic,34,0,3,0,1,3,0,BE,0.07793770209276106,High
398131,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,30,0,0,0,1,3,0,BE,0.11785391491533688,High
398131,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,32,0,3,0,1,3,0,BE,0.11785391491533688,High
398131,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,34,0,3,0,1,3,0,BE,0.11785391491533688,High
398132,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,13,0,2,0,0,2,0,BE,0.12982486832588608,High
398132,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,29,0,0,0,1,0,0,BE,0.12982486832588608,High
