user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,end_week,is_dropout_point,cluster_spectral,spectral_agg,kmeans_flat,kmeans_eucl,cluster_kmeans,stage2_outcome,engagement_score,engagement_level,school_type
397432,MALE,SG,Gymnasium,0,1,1,Secondary,14,0,3,0,1,1,3,0,162.0,Medium,Academic
397432,MALE,SG,Gymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,99.0,Medium,Academic
397433,MALE,SG,Gymnasium,0,1,1,Secondary,38,0,0,0,1,0,0,0,38.0,Low,Academic
397434,FEMALE,SG,Gymnasium,0,1,1,Secondary,31,1,0,0,1,0,0,1,33.0,Low,Academic
397437,MALE,SG,Gymnasium,0,1,1,Secondary,11,0,2,0,0,2,2,0,266.0,High,Academic
397437,MALE,SG,Gymnasium,0,1,1,Secondary,15,0,3,0,1,3,3,0,105.0,Medium,Academic
397437,MALE,SG,Gymnasium,0,1,1,Secondary,29,1,2,0,1,2,2,1,86.0,Medium,Academic
397439,FEMALE,SG,Gymnasium,0,1,1,Secondary,30,1,0,0,1,0,0,1,19.0,Low,Academic
397439,FEMALE,SG,Gymnasium,0,1,1,Secondary,34,0,0,0,1,0,0,0,29.0,Low,Academic
397440,MALE,SG,Gymnasium,0,1,1,Secondary,13,0,3,0,1,3,3,0,64.0,Low,Academic
397440,MALE,SG,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,15.0,Low,Academic
397441,FEMALE,SG,Gymnasium,0,1,1,Secondary,14,0,1,0,1,3,1,0,50.0,Low,Academic
397442,MALE,SG,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,107.0,Medium,Academic
397443,FEMALE,SG,Gymnasium,0,1,1,Secondary,15,1,3,0,1,1,3,1,205.0,High,Academic
397445,FEMALE,SG,Gymnasium,0,1,1,Secondary,38,0,0,0,1,0,0,0,224.0,High,Academic
397445,FEMALE,SG,Gymnasium,0,1,1,Secondary,43,1,0,0,1,0,0,1,146.0,Medium,Academic
397447,MALE,SG,Gymnasium,0,1,1,Secondary,28,1,0,0,1,0,0,1,70.0,Medium,Academic
397449,Unknown,Unknown,Unknown,0,0,1,Unknown,33,0,0,0,1,0,0,0,47.0,Low,Other
397449,Unknown,Unknown,Unknown,0,0,1,Unknown,42,0,0,0,1,0,0,0,124.0,Medium,Other
397463,FEMALE,SH,Gymnasium,0,2,1,Secondary,16,0,0,0,1,0,0,0,187.0,High,Academic
397463,FEMALE,SH,Gymnasium,0,2,1,Secondary,19,1,3,0,1,3,3,1,105.0,Medium,Academic
397463,FEMALE,SH,Gymnasium,0,2,1,Secondary,20,1,3,0,1,3,3,1,21.0,Low,Academic
397465,Unknown,Unknown,Unknown,0,0,1,Unknown,24,1,3,0,3,1,3,1,75.0,Medium,Other
397465,Unknown,Unknown,Unknown,0,0,1,Unknown,36,0,0,0,1,3,0,0,405.0,High,Other
397465,Unknown,Unknown,Unknown,0,0,1,Unknown,56,0,1,0,1,1,1,0,28.0,Low,Other
397468,FEMALE,BL,Gymnasium,0,2,1,Secondary,26,1,0,0,1,0,0,1,272.0,High,Academic
397469,MALE,BL,Gymnasium,0,2,1,Secondary,12,1,2,0,1,2,2,1,112.0,Medium,Academic
397469,MALE,BL,Gymnasium,0,2,1,Secondary,19,0,0,0,1,0,0,0,73.0,Medium,Academic
397472,FEMALE,BL,Gymnasium,0,2,1,Secondary,15,1,0,0,1,0,0,1,59.0,Low,Academic
397472,FEMALE,BL,Gymnasium,0,2,1,Secondary,23,1,0,0,1,0,0,1,673.0,High,Academic
397472,FEMALE,BL,Gymnasium,0,2,1,Secondary,40,0,0,0,1,0,0,0,36.0,Low,Academic
397472,FEMALE,BL,Gymnasium,0,2,1,Secondary,53,0,0,0,1,0,0,0,105.0,Medium,Academic
397473,FEMALE,BL,Gymnasium,0,2,1,Secondary,46,0,0,0,1,0,0,0,360.0,High,Academic
397474,FEMALE,BL,Gymnasium,0,2,1,Secondary,19,1,0,0,1,0,0,1,153.0,Medium,Academic
397474,FEMALE,BL,Gymnasium,0,2,1,Secondary,22,1,0,0,1,0,0,1,145.0,Medium,Academic
397475,MALE,BL,Gymnasium,0,2,1,Secondary,11,1,2,0,0,2,2,1,314.0,High,Academic
397475,MALE,BL,Gymnasium,0,2,1,Secondary,37,0,0,0,1,0,0,0,222.0,High,Academic
397476,FEMALE,BL,Gymnasium,0,2,1,Secondary,14,1,0,0,1,0,0,1,109.0,Medium,Academic
397476,FEMALE,BL,Gymnasium,0,2,1,Secondary,29,1,0,0,1,0,0,1,72.0,Medium,Academic
397476,FEMALE,BL,Gymnasium,0,2,1,Secondary,45,1,0,0,1,0,0,1,19.0,Low,Academic
397477,MALE,BL,Gymnasium,0,2,1,Secondary,22,1,0,0,1,0,0,1,178.0,High,Academic
397478,MALE,BL,Gymnasium,0,2,1,Secondary,39,0,0,0,1,0,0,0,78.0,Medium,Academic
397481,FEMALE,BL,Gymnasium,0,2,1,Secondary,25,1,0,0,1,0,0,1,17.0,Low,Academic
397481,FEMALE,BL,Gymnasium,0,2,1,Secondary,27,1,0,0,1,0,0,1,235.0,High,Academic
397482,FEMALE,BL,Gymnasium,0,2,1,Secondary,30,1,0,0,1,0,0,1,20.0,Low,Academic
397486,FEMALE,BS,Gymnasium,0,1,1,Secondary,37,0,0,0,1,0,0,0,19.0,Low,Academic
397486,FEMALE,BS,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,42.0,Low,Academic
397487,FEMALE,BS,Gymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,51.0,Low,Academic
397488,FEMALE,BS,Gymnasium,0,1,1,Secondary,26,1,0,0,1,0,0,1,20.0,Low,Academic
397488,FEMALE,BS,Gymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,23.0,Low,Academic
397489,FEMALE,BS,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,23.0,Low,Academic
397489,FEMALE,BS,Gymnasium,0,1,1,Secondary,30,1,0,0,1,0,0,1,7.0,Low,Academic
397489,FEMALE,BS,Gymnasium,0,1,1,Secondary,47,1,0,0,1,0,0,1,63.0,Low,Academic
397490,FEMALE,BS,Gymnasium,0,1,1,Secondary,24,1,0,0,1,0,0,1,19.0,Low,Academic
397490,FEMALE,BS,Gymnasium,0,1,1,Secondary,46,1,0,0,1,0,0,1,18.0,Low,Academic
397559,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,31.0,Low,Academic
397569,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,33,0,0,0,1,0,0,0,20.0,Low,Academic
397586,FEMALE,BL,Gymnasium,0,1,1,Secondary,22,1,3,0,1,3,3,1,7.0,Low,Academic
397594,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,81.0,Medium,Academic
397594,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,19,1,0,0,1,0,0,1,222.0,High,Academic
397602,Unknown,Unknown,Unknown,0,0,1,Unknown,52,1,0,0,1,0,0,1,386.0,High,Other
397611,MALE,SG,Gymnasium,0,1,1,Secondary,13,1,0,0,1,0,0,1,134.0,Medium,Academic
397613,MALE,SG,Gymnasium,0,1,1,Secondary,13,1,0,0,1,0,0,1,331.0,High,Academic
397613,MALE,SG,Gymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,153.0,Medium,Academic
397615,MALE,SG,Gymnasium,0,1,1,Secondary,22,1,3,0,1,3,3,1,334.0,High,Academic
397616,Unknown,Unknown,Unknown,0,0,1,Unknown,12,1,0,0,1,0,0,1,230.0,High,Other
397617,MALE,SH,Gymnasium,0,1,1,Secondary,19,1,0,0,1,0,0,1,335.0,High,Academic
397617,MALE,SH,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,292.0,High,Academic
397617,MALE,SH,Gymnasium,0,1,1,Secondary,30,1,0,0,1,0,0,1,254.0,High,Academic
397617,MALE,SH,Gymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,295.0,High,Academic
397618,Unknown,Unknown,Unknown,0,0,1,Unknown,11,0,2,0,0,2,2,0,285.0,High,Other
397618,Unknown,Unknown,Unknown,0,0,1,Unknown,13,1,3,0,3,3,3,1,473.0,High,Other
397618,Unknown,Unknown,Unknown,0,0,1,Unknown,24,1,3,0,1,3,3,1,239.0,High,Other
397618,Unknown,Unknown,Unknown,0,0,1,Unknown,39,0,0,0,1,0,0,0,224.0,High,Other
397622,FEMALE,SG,ISME,0,0,1,Unknown,14,1,0,0,1,0,0,1,189.0,High,Other
397628,MALE,SG,Gymnasium,0,3,1,Secondary,34,0,0,0,1,0,0,0,208.0,High,Academic
397630,FEMALE,SG,Gymnasium,0,3,1,Secondary,12,1,0,0,1,0,0,1,286.0,High,Academic
397630,FEMALE,SG,Gymnasium,0,3,1,Secondary,39,0,0,0,1,0,0,0,244.0,High,Academic
397631,MALE,SG,Gymnasium,0,3,1,Secondary,24,1,0,0,1,0,0,1,190.0,High,Academic
397631,MALE,SG,Gymnasium,0,3,1,Secondary,38,0,0,0,1,0,0,0,244.0,High,Academic
397632,FEMALE,SG,Gymnasium,0,3,1,Secondary,42,0,0,0,1,0,0,0,228.0,High,Academic
397633,FEMALE,SG,Gymnasium,0,3,1,Secondary,21,1,0,0,1,0,0,1,141.0,Medium,Academic
397633,FEMALE,SG,Gymnasium,0,3,1,Secondary,38,0,0,0,1,0,0,0,131.0,Medium,Academic
397634,MALE,SG,Gymnasium,0,3,1,Secondary,34,0,0,0,1,0,0,0,23.0,Low,Academic
397637,FEMALE,SG,Gymnasium,0,3,1,Secondary,23,1,0,0,1,0,0,1,16.0,Low,Academic
397638,MALE,SG,Gymnasium,0,3,1,Secondary,12,1,0,0,1,0,0,1,19.0,Low,Academic
397638,MALE,SG,Gymnasium,0,3,1,Secondary,35,0,0,0,1,0,0,0,80.0,Medium,Academic
397639,MALE,SG,Gymnasium,0,3,1,Secondary,39,0,0,0,1,0,0,0,12.0,Low,Academic
397643,FEMALE,SG,Gymnasium,0,3,1,Secondary,19,1,0,0,1,0,0,1,88.0,Medium,Academic
397644,MALE,SG,Gymnasium,0,3,1,Secondary,15,1,0,0,1,0,0,1,127.0,Medium,Academic
397645,FEMALE,SG,Gymnasium,0,3,1,Secondary,37,0,0,0,1,0,0,0,75.0,Medium,Academic
397649,MALE,SG,Gymnasium,0,3,1,Secondary,21,1,0,0,1,0,0,1,140.0,Medium,Academic
397651,FEMALE,SG,Gymnasium,0,3,1,Secondary,41,0,0,0,1,0,0,0,76.0,Medium,Academic
397654,Unknown,Unknown,Unknown,0,0,1,Unknown,29,1,0,0,1,0,0,1,117.0,Medium,Other
397656,MALE,BE,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,76.0,Medium,Academic
397670,FEMALE,BE,Gymnasium,0,1,1,Secondary,17,1,1,0,3,1,1,1,92.0,Medium,Academic
397673,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,27,1,0,0,1,0,0,1,14.0,Low,Other
397673,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,39,0,0,0,1,0,0,0,80.0,Medium,Other
397677,FEMALE,SO,Gymnasium,0,1,1,Secondary,14,1,1,0,1,3,1,1,115.0,Medium,Academic
397677,FEMALE,SO,Gymnasium,0,1,1,Secondary,19,1,0,0,1,0,0,1,62.0,Low,Academic
397677,FEMALE,SO,Gymnasium,0,1,1,Secondary,55,0,2,0,0,1,2,0,123.0,Medium,Academic
397677,FEMALE,SO,Gymnasium,0,1,1,Secondary,61,0,1,0,3,1,1,0,28.0,Low,Academic
397678,MALE,SO,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,9.0,Low,Academic
397678,MALE,SO,Gymnasium,0,1,1,Secondary,33,0,0,0,1,0,0,0,9.0,Low,Academic
397678,MALE,SO,Gymnasium,0,1,1,Secondary,61,0,1,0,3,1,1,0,20.0,Low,Academic
397679,MALE,SO,Gymnasium,0,1,1,Secondary,30,0,0,0,1,0,0,0,6.0,Low,Academic
397680,FEMALE,SO,Gymnasium,0,1,1,Secondary,36,0,3,0,1,3,3,0,4.0,Low,Academic
397681,MALE,SO,Gymnasium,0,1,1,Secondary,12,1,1,0,1,3,1,1,2.0,Low,Academic
397681,MALE,SO,Gymnasium,0,1,1,Secondary,20,1,0,0,1,0,0,1,2.0,Low,Academic
397683,MALE,SO,Gymnasium,0,1,1,Secondary,41,0,0,0,1,0,0,0,15.0,Low,Academic
397683,MALE,SO,Gymnasium,0,1,1,Secondary,56,0,3,0,1,3,3,0,71.0,Medium,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,15,1,1,0,1,3,1,1,33.0,Low,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,17,1,1,0,1,3,1,1,4.0,Low,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,24.0,Low,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,31,1,3,0,1,3,3,1,289.0,High,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,37,0,1,0,1,1,1,0,69.0,Medium,Academic
397684,MALE,SO,Gymnasium,0,1,1,Secondary,61,0,1,0,3,1,1,0,34.0,Low,Academic
397685,FEMALE,SO,Gymnasium,0,1,1,Secondary,16,1,1,0,1,3,1,1,73.0,Medium,Academic
397686,FEMALE,SO,Gymnasium,0,1,1,Secondary,45,1,3,0,1,1,3,1,143.0,Medium,Academic
397686,FEMALE,SO,Gymnasium,0,1,1,Secondary,54,0,2,0,0,2,2,0,76.0,Medium,Academic
397687,MALE,SO,Gymnasium,0,1,1,Secondary,46,1,3,0,1,3,3,1,897.0,High,Academic
397687,MALE,SO,Gymnasium,0,1,1,Secondary,52,0,3,0,1,3,3,0,344.0,High,Academic
397688,FEMALE,SO,Gymnasium,0,1,1,Secondary,16,1,1,0,1,3,1,1,205.0,High,Academic
397689,MALE,SO,Gymnasium,0,1,1,Secondary,16,1,0,0,1,0,0,1,25.0,Low,Academic
397692,FEMALE,SO,Gymnasium,0,1,1,Secondary,31,1,0,0,1,0,0,1,12.0,Low,Academic
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,27,1,0,0,1,0,0,1,16.0,Low,Academic
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,38,0,0,0,1,0,0,0,15.0,Low,Academic
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,50,0,0,0,1,3,0,0,18.0,Low,Academic
397693,FEMALE,SO,Gymnasium,0,1,1,Secondary,56,0,3,0,3,1,3,0,21.0,Low,Academic
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,21,1,0,0,1,0,0,1,16.0,Low,Academic
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,11.0,Low,Academic
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,26,1,0,0,1,0,0,1,21.0,Low,Academic
397694,FEMALE,SO,Gymnasium,0,1,1,Secondary,27,1,0,0,1,0,0,1,39.0,Low,Academic
397695,FEMALE,SO,Gymnasium,0,1,1,Secondary,39,0,1,0,0,2,1,0,13.0,Low,Academic
397708,FEMALE,BE,Gymnasium,0,2,1,Secondary,36,0,0,0,1,0,0,0,10.0,Low,Academic
397721,MALE,SH,Gymnasium,0,2,1,Secondary,12,1,0,0,1,0,0,1,7.0,Low,Academic
397721,MALE,SH,Gymnasium,0,2,1,Secondary,57,1,0,0,1,0,0,1,77.0,Medium,Academic
397725,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,21,1,0,0,1,0,0,1,131.0,Medium,Academic
397725,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,7.0,Low,Academic
397733,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,14,1,1,0,1,3,1,1,9.0,Low,Academic
397733,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,32,0,0,0,1,0,0,0,95.0,Medium,Academic
397761,MALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,16,1,0,0,1,0,0,1,3.0,Low,Other
397761,MALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,33,0,0,0,1,0,0,0,26.0,Low,Other
397764,FEMALE,FL,5. Klasse LG,0,0,1,Primary_LowerSec,11,1,0,0,1,0,0,1,89.0,Medium,Other
397768,MALE,SG,Gymnasium,0,2,1,Secondary,15,1,2,0,0,2,2,1,247.0,High,Academic
397773,FEMALE,SG,Gymnasium,0,2,1,Secondary,30,1,0,0,1,0,0,1,124.0,Medium,Academic
397774,FEMALE,SG,Gymnasium,0,2,1,Secondary,35,0,3,0,3,1,3,0,148.0,Medium,Academic
397775,FEMALE,SG,Gymnasium,0,2,1,Secondary,24,1,0,0,1,0,0,1,39.0,Low,Academic
397777,FEMALE,SG,Gymnasium,0,2,1,Secondary,42,0,2,0,1,2,2,0,58.0,Low,Academic
397778,FEMALE,SG,Gymnasium,0,2,1,Secondary,11,1,2,0,0,2,2,1,145.0,Medium,Academic
397778,FEMALE,SG,Gymnasium,0,2,1,Secondary,25,1,0,0,1,0,0,1,25.0,Low,Academic
397780,FEMALE,SG,Gymnasium,0,2,1,Secondary,24,1,0,0,1,0,0,1,269.0,High,Academic
397780,FEMALE,SG,Gymnasium,0,2,1,Secondary,26,1,0,0,1,0,0,1,507.0,High,Academic
397781,FEMALE,SG,Gymnasium,0,2,1,Secondary,28,0,0,0,1,0,0,0,157.0,Medium,Academic
397782,FEMALE,SG,Gymnasium,0,2,1,Secondary,14,1,1,0,1,3,1,1,130.0,Medium,Academic
397784,MALE,SG,Gymnasium,0,2,1,Secondary,22,1,0,0,1,0,0,1,110.0,Medium,Academic
397785,MALE,SG,Gymnasium,0,2,1,Secondary,30,1,0,0,1,0,0,1,139.0,Medium,Academic
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,16,1,0,0,1,0,0,1,118.0,Medium,Academic
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,21,1,0,0,1,0,0,1,34.0,Low,Academic
397786,FEMALE,SG,Gymnasium,0,2,1,Secondary,30,1,0,0,1,0,0,1,103.0,Medium,Academic
397787,MALE,SG,Gymnasium,0,2,1,Secondary,20,1,0,0,1,0,0,1,69.0,Medium,Academic
397794,FEMALE,SG,Gymnasium,0,2,1,Secondary,36,0,0,0,1,3,0,0,72.0,Medium,Academic
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,11,1,2,0,1,2,2,1,56.0,Low,Academic
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,28,1,0,0,1,0,0,1,69.0,Medium,Academic
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,32,0,0,0,1,0,0,0,32.0,Low,Academic
397796,FEMALE,SG,Gymnasium,0,2,1,Secondary,33,0,0,0,1,0,0,0,77.0,Medium,Academic
397797,FEMALE,SG,Gymnasium,0,2,1,Secondary,12,1,2,0,0,2,2,1,1255.0,High,Academic
397797,FEMALE,SG,Gymnasium,0,2,1,Secondary,39,0,0,0,1,0,0,0,192.0,High,Academic
397799,MALE,SG,Gymnasium,0,2,1,Secondary,17,1,0,0,1,0,0,1,157.0,Medium,Academic
397800,Unknown,Unknown,Unknown,0,0,1,Unknown,43,1,0,0,1,0,0,1,1707.0,High,Other
397800,Unknown,Unknown,Unknown,0,0,1,Unknown,59,0,3,0,1,3,3,0,1229.0,High,Other
397809,MALE,SG,Gymnasium,0,4,1,Secondary,13,1,0,0,1,0,0,1,1276.0,High,Academic
397810,MALE,SG,Gymnasium,0,4,1,Secondary,13,1,0,0,1,0,0,1,546.0,High,Academic
397814,Other,SG,Gymnasium,0,4,1,Secondary,13,0,2,0,0,2,2,0,494.0,High,Academic
397825,MALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,47,1,0,0,1,0,0,1,650.0,High,Academic
397831,MALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,13,0,0,0,1,0,0,0,147.0,Medium,Academic
397833,FEMALE,ZH,Kurzzeitgymnasium,0,2,1,Secondary,44,1,0,0,1,0,0,1,179.0,High,Academic
397845,MALE,BE,Gymnasium,0,1,1,Secondary,17,1,1,0,1,3,1,1,155.0,Medium,Academic
397845,MALE,BE,Gymnasium,0,1,1,Secondary,25,1,3,0,1,3,3,1,530.0,High,Academic
397845,MALE,BE,Gymnasium,0,1,1,Secondary,29,1,1,0,1,3,1,1,166.0,Medium,Academic
397845,MALE,BE,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,261.0,High,Academic
397854,FEMALE,ZH,KME Vollzeit,0,1,1,Unknown,20,1,3,0,3,1,3,1,250.0,High,Other
397857,FEMALE,BE,Gymnasium,0,1,1,Secondary,18,0,2,0,1,2,2,0,149.0,Medium,Academic
397859,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,21,1,3,0,1,3,3,1,77.0,Medium,Academic
397862,FEMALE,ZH,Langzeitgymnasium,0,4,1,Secondary,17,1,0,0,1,0,0,1,198.0,High,Academic
397865,MALE,BE,Gymnasium,0,1,1,Secondary,17,1,1,0,3,3,1,1,58.0,Low,Academic
397876,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,14,1,0,0,1,0,0,1,89.0,Medium,Academic
397877,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,17,0,0,0,1,0,0,0,147.0,Medium,Academic
397878,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,25,1,3,0,1,3,3,1,53.0,Low,Academic
397878,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,45,0,0,0,1,0,0,0,86.0,Medium,Academic
397879,Other,ZH,Kurzzeitgymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,76.0,Medium,Academic
397881,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,12,1,0,0,1,0,0,1,58.0,Low,Academic
397881,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,16,0,0,0,1,0,0,0,46.0,Low,Academic
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,17,0,1,0,3,3,1,0,85.0,Medium,Other
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,23,0,1,0,1,3,1,0,85.0,Medium,Other
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,44,0,3,0,3,1,3,0,70.0,Medium,Other
397882,Unknown,Unknown,Unknown,0,0,1,Unknown,45,1,3,0,3,1,3,1,41.0,Low,Other
397883,MALE,BE,Gymnasium,0,1,1,Secondary,16,1,1,0,2,1,1,1,51.0,Low,Academic
397883,MALE,BE,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,42.0,Low,Academic
397886,MALE,BE,Gymnasium,0,1,1,Secondary,12,1,3,0,2,1,3,1,33.0,Low,Academic
397886,MALE,BE,Gymnasium,0,1,1,Secondary,31,0,3,0,1,3,3,0,41.0,Low,Academic
397886,MALE,BE,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,86.0,Medium,Academic
397887,MALE,BE,Gymnasium,0,1,1,Secondary,20,1,2,0,0,2,2,1,84.0,Medium,Academic
397888,MALE,BE,Gymnasium,0,1,1,Secondary,25,0,0,0,1,0,0,0,70.0,Medium,Academic
397888,MALE,BE,Gymnasium,0,1,1,Secondary,52,0,3,0,1,3,3,0,71.0,Medium,Academic
397888,MALE,BE,Gymnasium,0,1,1,Secondary,53,0,3,0,3,1,3,0,18.0,Low,Academic
397889,MALE,BE,Gymnasium,0,1,1,Secondary,12,1,3,0,3,1,3,1,242.0,High,Academic
397889,MALE,BE,Gymnasium,0,1,1,Secondary,14,1,3,0,3,1,3,1,93.0,Medium,Academic
397890,FEMALE,BE,Gymnasium,0,1,1,Secondary,50,0,3,0,3,1,3,0,171.0,High,Academic
397892,MALE,BE,Gymnasium,0,1,1,Secondary,24,0,0,0,1,0,0,0,146.0,Medium,Academic
397892,MALE,BE,Gymnasium,0,1,1,Secondary,28,1,3,0,1,3,3,1,286.0,High,Academic
397892,MALE,BE,Gymnasium,0,1,1,Secondary,38,0,2,0,0,2,2,0,198.0,High,Academic
397894,MALE,BE,Gymnasium,0,1,1,Secondary,19,1,1,0,0,1,1,1,257.0,High,Academic
397894,MALE,BE,Gymnasium,0,1,1,Secondary,33,0,1,0,1,1,1,0,48.0,Low,Academic
397896,FEMALE,BE,Gymnasium,0,1,1,Secondary,23,0,0,0,1,0,0,0,138.0,Medium,Academic
397898,MALE,BE,Gymnasium,0,1,1,Secondary,59,0,3,0,3,1,3,0,18.0,Low,Academic
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,18,1,0,0,1,0,0,1,190.0,High,Academic
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,24,1,0,0,1,0,0,1,46.0,Low,Academic
397901,FEMALE,BE,Gymnasium,0,1,1,Secondary,29,1,0,0,1,0,0,1,471.0,High,Academic
397902,FEMALE,BE,Gymnasium,0,1,1,Secondary,42,0,0,0,1,0,0,0,142.0,Medium,Academic
397910,FEMALE,SO,Gymnasium,0,1,1,Secondary,20,1,0,0,1,0,0,1,331.0,High,Academic
397911,Unknown,Unknown,Unknown,0,0,1,Unknown,47,0,0,0,1,0,0,0,570.0,High,Other
397931,MALE,SG,Gymnasium,0,1,1,Secondary,11,1,2,0,0,2,2,1,861.0,High,Academic
397932,FEMALE,BE,Gymnasium,0,2,1,Secondary,23,0,1,0,3,3,1,0,510.0,High,Academic
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,19,0,3,0,3,1,3,0,191.0,High,Academic
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,25,0,1,0,3,3,1,0,355.0,High,Academic
397935,FEMALE,BE,Gymnasium,0,2,1,Secondary,48,1,0,0,1,0,0,1,135.0,Medium,Academic
397937,Unknown,Unknown,Unknown,0,0,1,Unknown,21,1,0,0,1,3,0,1,118.0,Medium,Other
397937,Unknown,Unknown,Unknown,0,0,1,Unknown,26,0,1,0,1,3,1,0,287.0,High,Other
397950,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,19,1,0,0,1,0,0,1,105.0,Medium,Vocational
397950,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,42,0,0,0,1,0,0,0,192.0,High,Vocational
397961,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,11,1,2,0,1,3,2,1,104.0,Medium,Other
397961,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,25,1,0,0,1,0,0,1,258.0,High,Other
397968,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,21,1,1,0,1,1,1,1,127.0,Medium,Other
397974,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,37,0,0,0,1,0,0,0,1226.0,High,Other
397974,FEMALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,38,0,0,0,1,0,0,0,152.0,Medium,Other
397975,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,52,1,3,0,1,3,3,1,126.0,Medium,Other
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,38,0,0,0,1,0,0,0,173.0,High,Other
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,39,0,0,0,1,0,0,0,110.0,Medium,Other
397980,MALE,FL,4. Klasse LG,0,0,1,Primary_LowerSec,48,0,0,0,1,0,0,0,129.0,Medium,Other
397996,FEMALE,BE,Gymnasium,0,4,1,Secondary,20,1,0,0,1,0,0,1,240.0,High,Academic
397996,FEMALE,BE,Gymnasium,0,4,1,Secondary,31,0,0,0,1,0,0,0,4641.0,High,Academic
398001,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,26,1,3,0,3,3,3,1,287.0,High,Academic
